Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
create_budapest_title;Create Budapest;x;
create_budapest_desc;The Hungarians of our territory have requested that we create a "capital" for their culture, they have proposed the city of "Pest", which is a good option due to its geographical location on the map of Hungary. In order not to anger a large part of the population, we must found the city before they provoke a massive rebellion.;x;
form_yugoslavia_title;Form Yugoslavia;x;
form_yugoslavia_desc;Our dominant position over our cultural union, allows us to form Yugoslavia through annexation or influence to neighboring countries and territories, it is our mission to unify this long-awaited country for our population...;x;
RSF_communist_moscow_title;The Communist Moscow;x;
RSF_communist_moscow_desc;Our country is being attacked by the Russian Empire and our mission is to defense communist people moving our current capital to Moscow;x;
RSF_civil_war_is_over_title;Russian Civil War is over;x;
RSF_civil_war_is_over_desc;Our destiny is the unification of all of Russia, we need the support of the population and the government, long live communist Russia!;x;
the_potato_decrees_title;The Potato Decrees;x;
the_potato_decrees_desc;The Russian serfs have been growing their own crops while most of the people who are not farmers want other crops like potatoes. For this reason, the large groups in Russia have proposed a reform in which for a period of time, farmers are forced to grow, eat and use potatoes in their crops, while the Russian high command enjoy other crops...;x;
claim_the_adriatic_title;Conquest of the Adriatic;x;
claim_the_adriatic_desc;After the claims in Venice, the Italians of the Adriatic claim their Italian, not Austrian, nationality. We must please them as soon as possible for the safety of these people, since they could rebel and the Austrian Empire could take action against them...;x;
mexican_manifiest_destinity_title;Mexican Manifest Destinity;x;
mexican_manifiest_destinity_desc;The United States are weak for economic and military reasons, we must take this opportunity to reclaim much of your country for our freedom and right of our nation. Our managers have discovered plans very similar to these but in the opposite way, so what we have done has been to reverse them in our favor.;x;
treaty_of_rio_de_janeiro_title;Treaty of Rio de Janeiro;x;
treaty_of_rio_de_janeiro_desc;The nation of Brazil has always had great ambitions to occupy most of the Amazonas in the name of the emperor. The Colombians still have a part of this great forest left, so we do not expect much resistance. Long live the Brazilian Empire!;x;
restore_brazil_protectorate_title;Restore The Brazilian Protectorate;x;
restore_brazil_protectorate_desc;Brazil has been one of our objectives since we changed the country's government. We can take it back and make it again a great Portuguese protectorate of great prestige...;x;
reform_peru_bolivia_title;Reunify Peru-Bolivia;x;
reform_peru_bolivia_desc;Since the fall of the old Peru-Bolivian confederation there have been several nationalist groups in our nation that have wanted to reunify this country again. For this reason and for the glory of the Confederacy, we must restore this union as soon as possible.;x;
reclaim_byzantine_territories_title;Reclaim the Ancient Byzantine Territories;x;
reclaim_byzantine_territories_desc;After the restoration of the Byzantine Empire, we can start our last move against our enemy the Ottoman Empire. It consists of reclaiming all the cores that once belonged to this glorious empire that was once the heir to Rome... Glory to the Byzantine Empire!;x;
refuse_usa_destinity_title;Refuse American Manifest Destinity;x;
refuse_usa_destinity_desc;The americans claimed all our northern territories and we can't allow that, with the recent war with them, they defeated and we now refuse to the paper of the "treaty" with us. Long life Mexico!;x;
form_benelux_title;Unite the Benelux area;x;
form_benelux_desc;Now that we take the entire Benelux area, we can reform the nation;x;
annex_egy_title;Integrate Egypt;x;
annex_egy_desc;After the eastern crisis we have seen that Egypt is not a good puppet state;x;
acceptar_polacos_title;Protect the Poles;x;
acceptar_polacos_desc;The Russians have treated the Poles with a heavy hand, it is time to free them;x;
Form_angevin_empire_title;Form the Angevin empire;x;
Form_angevin_empire_desc;After so many years the old empire of the union of France and England will return;x;
anex_peru_title;Stabilize the confederation;x;
anex_peru_desc;After so many years of internal conflict we can finally reach a true union;x;
allow_mp_options_title;Enable MP Features;Options multijoueur;Mehrspieleroptionen;;Permitir Características MP;;;;;;;;x
allow_mp_options_desc;Enable additional options for multiplayer games.;Active des options supplémentaires pour les jeux multijoueurs.;Aktiviert zusätzliche Optionen für
form_french_empire_title;Form French Empire!;Form French Empire!;Form French Empire!;;Forma el Imperio Frances;;;;;;;;;x
form_french_empire_desc;Form French Empire by Napoleon III!;Form French Empire by Napoleon III!;Form French Empire by Napoleon III!;;Forma el Imperio Frances bajo el nombre de Napoleon III!;;;;;;;;;x
annex_luxembourg_title;Mission to Luxembourg!;Mission to Luxembourg!;Mission to Luxembourg!;;Misión a Luxemburgo!;;;;;;;;;x;;;;
annex_luxembourg_desc;We must unite as one country!;We must unite as one country!;We must unite as one country!;;Debemos unirnos en un msmo país!;;;;;;;;;x;;;;
french_puppet_spain_title;Conquest of Spain;Conquête de l'Espagne;Eroberung Spaniens;;Conquista de España;;;;;;;;x
french_puppet_spain_desc;After centuries of rivalry, Spain's Bourbons have upset the balance. Like Napoleon before us, we must conquer all of Europe, but this time we will not be humiliated by the Spanish. Revenge will be ours!;Après des siècles de rivalité, les Bourbons d'Espagne ont rompu l'équilibre. Comme Napoléon avant nous, nous devons conquérir toute l'Europe, mais cette fois-ci nous ne serons pas humiliés par les Espagnols. La vengeance sera nôtre !;Nach jahrhundertelanger Rivalität haben die spanischen Bourbonen das Gleichgewicht gestört. Wie einst Napoleon müssen wir ganz Europa erobern, doch dieses Mal werden wir von den Spaniern nicht gedemütigt werden. Rache wird unser sein!;;Tras siglos de rivalidad, los Borbones españoles han alterado el equilibrio. Como hizo Napoleón antes que nosotros, debemos conquistar toda Europa, pero esta vez no seremos humillados por los españoles. La venganza será nuestra!;;;;;;;;x
french_italianconquest_title;Italian Conquest;Conquête italienne;Italienische Eroberung;;Conquista italiana;;;;;;;;x
french_italianconquest_desc;After our military achievements, Emperor Napoleon claims northern Italy and its islands.;Après nos réalisations militaires, l'empereur Napoléon revendique le nord de l'Italie et ses îles.;Nach unseren militärischen Erfolgen beansprucht Kaiser Napoleon Norditalien und seine Inseln.;;Después de nuestros logros militares, el emperador Napoleón reclama el norte de Italia y sus islas.;;;;;;;;x
french_switzconquest_title;Swiss Conquest;Conquête de la Suisse;Eroberung der Schweiz;;Conquista de Suiza;;;;;;;;x
french_switzconquest_desc;After conquering and occupying the French-speaking part of Switzerland, which obviously should be ours, we have decided that our great imperialism should take whatever is left, thus, we will conquer all of Switzerland as the United Kingdom did with India.;Après avoir conquis et occupé la partie francophone de la Suisse, qui devrait évidemment être la nôtre, nous avons décidé que notre grand impérialisme devrait prendre ce qui reste, nous conquerrons donc toute la Suisse comme l'a fait le Royaume-Uni avec l'Inde.;Nachdem wir den französischsprachigen Teil der Schweiz erobert und besetzt haben, der offensichtlich uns gehören sollte, haben wir beschlossen, dass unser großer Imperialismus nehmen sollte, was übrig bleibt. Deshalb werden wir die gesamte Schweiz erobern, wie es das Vereinigte Königreich mit Indien getan hat.;;Después de conquistar y ocupar la parte francesa de Suiza, que obviamente debe ser nuestra, decidimos que nuestro gran imperialismo debe tomar con lo que quede, entonces, vamos a conquistar toda Suiza como lo hizo Reino Unido con la India.;;;;;;;;x
french_go_against_pope_title;Go Against the Pope;Aller contre le pape;Gegen den Papst vorgehen;;Ir en contra del Papa;;;;;;;;x
french_go_against_pope_desc;After Napoleon I humiliated and disrespected the Pope, we do the same as we consider we must rebuild the Napoleonic Empire as best as possible.;Après que Napoléon Ier a humilié et manqué de respect au pape, nous faisons de même car nous considérons que nous devons reconstruire l'Empire napoléonien au mieux.;Nachdem Napoleon I. den Papst gedemütigt und missachtet hat, tun wir dasselbe, da wir der Meinung sind, dass wir das napoleonische Reich so gut wie möglich wieder aufbauen müssen.;;Después de que Napoleón I humillara y despreciara al Papa, hagamos lo mismo ya que consideramos que debemos reconstruir el imperio napoleónico lo mejor posible.;;;;;;;;x
accept_south_italy_title;Establish order in the south;x;
accept_south_italy_desc;Now that we have strong control in southern Italy we can unite the Italian people;x;
accept_north_italy_title;Establish order in the north;x;
accept_north_italy_desc;Now that we have strong control in northern Italy we can unite the Italian people;x;
claim_the_gran_italia_title;Grande Italia irredenta;x;
claim_the_gran_italia_desc;Now that we have controlled Dalmatia we have to protect the Italians outside our borders;x;
claim_the_escosia_title;Reclaim Scotland;x;
claim_the_escosia_desc;In ancient times Scotland was a Viking era, now that we were able to conquer we have to claim it as ours.;x;
llamar_form_italy_title;Call to the union;x;
llamar_form_italy_desc;Now that we control Rome, nationalism is on the rise, we have to propose unifying Italy once and for all.;x;
llamar_form_italy_2_title;Call to the union;x;
llamar_form_italy_2_desc;Now that we control Rome, nationalism is on the rise, we have to propose unifying Italy once and for all.;x;
italia_irredenta_3_title;Recover Lombardy;x;
italia_irredenta_3_desc;Recover Lombardy;x;
culture_byzantine_empire_title;Reintegrate cultures into the empire;x;
culture_byzantine_empire_desc;After years gone we have returned and we have to show our power in the Balkans as Anatolia;x;
form_laplata_title;Form La Plata;Form La Plata;Form La Plata;;Forma La Plata;;;;;;;;;x
form_laplata_desc;We can form La Plata!;We can form La Plata!;We can form La Plata!;;Podemos formar La Plata;;;;;;;;;x
cores_bolivia_title;Get cores at bolivia!;Get cores at bolivia!;Get cores at bolivia!;;Consigue cores a bolivia!;;;;;;;;;x
cores_bolivia_desc;Why bolivia separated of us?! Let's get it back.;Why bolivia separated of us?! Let's get it back.;Why bolivia separated of us?! Let's get it back.;;Por que bolivia se separo de nostros?! Vamos a conseguirlo de nuevo.;;;;;;;;;x
claim_chile_title;Claim Chile!;Claim Chile!;Claim Chile!;;Reclama Chile!;;;;;;;;;x
claim_chile_desc;Chile was us too no? Well, we got la paz, so let's claim it.;Chile was us too no? Well, we got la paz, so let's claim it.;Chile was us too no? Well, we got la paz, so let's claim it.;;;;;;;;;;;x
sicilias_title;Recover the 2 sicilies;x;
sicilias_desc;After so many years we have to recover the lost territory;x;
sicilias_cultura_title;Take Tuscany;x;
sicilias_cultura_desc;Now we can better manage southern Italy and take the territory of Tuscany;x;
paises_bajos_title;Recover the Spanish Netherlands;x;
paises_bajos_desc;We lost it in the war of Spanish succession, it is time to get them back;x;
italia_spain_title;Put Spaniards in Italian houses;x;
italia_spain_desc;Now that we have a lot of influence in Italy we can begin to integrate it;x;
cores_brazil_title;Claim the territories of greater Brazil;x;
cores_brazil_desc;We have to become a great empire;x;
get_breton_england_title;The Two Brittany's;Les Deux Bretagnes;Die Zwei Bretagnen;;Las dos bretañas;;;;;;;;x
get_breton_england_desc;Well, it seems we have the nerve to face the French. Shall we start now?;;Eh bien, il semble que nous ayons le courage de faire face aux Français. Devrions-nous commencer maintenant?;;Nun, es scheint, als hätten wir den Mut, den Franzosen gegenüberzutreten. Sollen wir jetzt anfangen?;;Bueno, al parecer, tenemos las narices para enfrentar a los franceses. ¿Podemos comenzar ahora?;;;;;;;;x
irlanda_question_title;Improve administration in Ireland;x;
irlanda_question_desc;We have conquered Ireland a long time ago but they do not accept to be part of the union, it is time to change those things.;x;
tomar_belgica_title;Make a personal union with Belgium;x;
tomar_belgica_desc;After so long Belgium was in our sphere, it is time for it to finally integrate into our territory;x;
tomar_benelux_title;Take control of Benelux;x;
tomar_benelux_desc;Now that Belgium has joined us, it does not prevent us from controlling all of Benelux in the Netherlands.;x;
Lebensraum_title;Lebensraum;x;
Lebensraum_desc;Now that we have unified we have to take over the number 1 superpower position in Europe.;x;
Lebensraum_belgica_title;Interfere in Belgium;x;
Lebensraum_belgica_desc;Belgium was a German state, we cannot integrate but we can create a vassal state;x;
Lebensraum_francia_title;Lebensraum In France;x;
Lebensraum_francia_desc;There are still a few Germans living in French areas, it is time to recover it;x;
form_burgundy_title;Legitimate heir of Burgundy;Devenir bourguignon!; Werden Sie Burgunde!;;Convertirse en Borgoña!;;;;;;;;x
form_burgundy_desc;After wars to unify the benelux and getting the german's objective of France, we decide to revive the state that was here before the spanish!;Après les guerres pour unifier le Benelux et obtenir l’objectif allemand de la France, nous décidons de raviver l’État qui existait ici avant l’Espagne!;Nach Kriegen zur Vereinigung des Benelux und dem Erreichen des deutschen Ziels Frankreichs entschieden wir uns, den Staat wiederzubeleben, der hier vor den Spaniern war!;;Después de guerras para unificar el Benelux y conseguir el objetivo alemán de Francia, decidimos revivir el estado que estaba aquí antes de los españoles!;;;;;;;;x
arabian_pan_nationalism_title;Arabian Pan Nationalism;Arabian Pan Nationalism;Arabian Pan Nationalism;;Pan Nacionalismo Arabe;;;;;;;;;x
arabian_pan_nationalism_desc;After doing the arabian unification, we can get reclamations in the muslim provinces;After doing the arabian unification, we can get reclamations in the muslim provinces;After doing the arabian unification, we can get reclamations in the muslim provinces;;Despues de hacer la unificacion arabe, podemos tener reclamaciones en las provincias musulmanas;;;;;;;;;x
egipto_title;Dominion against the Turks;x;
egipto_desc;Now that we are an independent country we can fulfill a dream of uniting the Arab countries under a single flag.;x;
commonwealth_to_usa_title;Recover dominion over the 13 colonies;x;
commonwealth_to_usa_desc;Now that we have taken the territories of the thirteen colonies, it is time to recover the old domain;x;
mexico_usa_title;Take dominoes in Mexico;x;
mexico_usa_desc;Now we have enough influence in Mexico, it's time to make Mexico a new state.;x;
galicia_rusa_title;Take control of Galicia;x;
galicia_rusa_desc;Now that the Austrian empire has fallen we can claim Galicia;x;
Lebensraum_bohemia_title;Take control of Galicia;x;
Lebensraum_bohemia_desc;We have to protect the Germans in Bohemia;x;
Lebensraum_austria_title;Anschluss;x;
Lebensraum_austria_desc;Austria is Germany;x;
Lebensraum_austria_title;Anschluss;x;
Lebensraum_austria_desc;Austria is Germany;x;
claim_the_irlanda_title;Claim Ireland;x;
claim_the_irlanda_desc;Now we have dominion over Ireland we have to protect its people;x;
claim_the_uk_title;Take control of the British Isles;x;
claim_the_uk_desc;After so long we can finally regain our dominion in the British Islands;x;
french_dual_title;End British rule;x;
french_dual_desc;Now that we have the south of the United Kingdom we can give ourselves as legitimate successors;x;
luxembourg_neuc_title;Annex the enclave in Switzerland;x;
luxembourg_neuc_desc;Annex the enclave in Switzerland;x;
claim_the_baltic_title;Claim the new empire in the Baltic;x;
claim_the_baltic_desc;Now that we control the Baltics we have to consolidate our empire;x;
Filipinas_cores_title;Claim philippines;x;
Filipinas_cores_desc;Now that we show ourselves as a dominant power we can claim the Philippines;x;
spa_fili_title;Improve administration in the colonies;x;
spa_fili_desc;Now that we have entered the Victorian era and with nationalism on the rise we will have to improve our colonial system.;x;
indonecia_pop_title;Claim Indonesia;x;
indonecia_pop_desc;Now that we have great control of Indonesia we can show our superiority;x;
acceptar_a_los_polacos_title;Accept the Poles;x;
acceptar_a_los_polacos_desc;We have to demonstrate German power;x;
spanish_crown_title;The Spanish Crown;La Couronne espagnole;Die spanische Krone;;La Corona Española;;;;;;;;x
spanish_crown_desc;After our conquests in Flanders and Italy, we decided to restore the Spanish Crown, referring to the Habsburgs.;Après nos conquêtes en Flandre et en Italie, nous avons décidé de restaurer la couronne espagnole, en référence aux Habsbourg.;Nach unseren Eroberungen in Flandern und Italien entschieden wir, dass wir den spanischen Königsthron wiederherstellen müssen, an die Habsburger erinnernd.;;Tras nuestras conquistas en Flandes e Italia, decidimos que debemos restaurar la corona española, haciendo referencia a los Habsburgo.;;;;;;;;x
spanish_supremacy_title;The Spanish Supremacy;La Suprématie Espagnole;Die spanische Suprematie;;La Supremacía Española;;;;;;;;;x;;;;
spanish_supremacy_desc;After our prestigious victories, we decided to reaffirm our empire and expand into Europe, as it should be.;Après nos victoires prestigieuses, nous avons décidé de réaffirmer notre empire et de nous étendre en Europe, comme il se doit.;Nach unseren prestigeträchtigen Siegen entschieden wir uns, unser Reich zu bestätigen und uns nach Europa auszudehnen, wie es sein sollte.;;Tras nuestras victorias prestigiosas, decidimos reafirmar nuestro imperio y expandirnos hacia europa, como debería ser.;;;;;;;;x
spanish_supremacy_sardinia_title;Claim Sardinia;x;
spanish_supremacy_sardinia_desc;Claim Sardinia;x;
annex_sardinia_lom_title;Centralize sardinia in austria;x;
annex_sardinia_lom_desc;centralize sardinia in austria;x;
annex_pap_lom_title;Take control of the papacy;x;
annex_pap_lom_desc;take control of the papacy;x;
annex_sic_lom_title;Take control of 2 sicilies;x;
annex_sic_lom_desc;Take control of 2 sicilies;x;
reformar_sur_africa_title;Reform South Africa;x;
reformar_sur_africa_desc;Reform South Africa;x;
moros_con_title;Take revenge for the reconquest;x;
moros_con_desc;It's time to take their towns and assimilate their people like they did with us.;x;
den_hol_title;Annex Holstein;x;
den_hol_desc;Annex Holstein;x;
